GeoFIPS,GeoName,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
5123,"St. Francis, AR",689937,714180,713899,743192,727626,695602,667008,663791,697214,717598,753679,687626,749528,698980,689420,670682,693463,687857
5125,"Saline, AR",1405931,1494787,1550446,1574353,1636952,1728789,1730133,1739737,1678451,1763283,1862696,1872230,1875183,1893829,1935576,1926672,1930880,1991439
5127,"Scott, AR",244747,260139,231983,242525,243644,276976,240968,230454,214290,226088,222539,233162,263809,280635,275104,266741,283220,288385
5129,"Searcy, AR",124362,134778,138312,141545,141262,152830,147322,135827,138407,147648,140303,138845,134606,129680,128823,122884,120167,122483
5131,"Sebastian, AR",5484488,5677583,5989521,6353482,6550797,6906932,6631796,6464257,5855013,6103487,6316629,6159528,6024884,5980641,6009047,6017794,5982291,6067121
5133,"Sevier, AR",455064,437975,469808,425996,437510,439807,444290,409784,386842,401106,364768,386448,414407,444390,449689,445428,448651,462219
5135,"Sharp, AR",270142,284810,288195,306152,304475,308566,300562,292661,287717,297479,292950,297104,302261,321200,327148,315495,314779,309809
5137,"Stone, AR",203110,210562,209200,214450,223623,220900,225244,212097,200280,211762,204739,214418,207720,221028,230089,212889,219896,228301
5139,"Union, AR",2191867,2205013,2035412,2024907,2041335,2143396,2106887,2034458,2089428,2174861,2174948,2264594,2536474,3048331,2763045,2652569,2723839,2806423
5141,"Van Buren, AR",252475,256556,259055,261301,257670,276399,335457,495740,692017,689379,777111,748821,831899,929948,942137,826520,756095,658285
5143,"Washington, AR",6399372,6720904,7217741,8032060,8504679,8589779,8088287,7868630,7485158,7882995,7949663,8065992,8494946,8725481,9039927,9389303,9676654,9828703
5145,"White, AR",1605453,1633252,1729549,1811683,1834445,1892790,1892613,2231321,2428917,2541712,2536805,2457516,2405020,2448895,2425197,2350710,2296231,2272114
5147,"Woodruff, AR",225136,200188,219314,209236,191059,192433,191366,210565,184918,197334,217275,250794,200620,185503,185095,191496,204480,210719
5149,"Yell, AR",492958,510201,543249,614950,604383,568638,544988,525973,472121,475318,460631,474778,520701,541750,534662,517732,537493,550276
6001,"Alameda, CA",80875087,82309584,86355025,88443534,90705419,94722882,95433325,95305363,90175025,93027499,94760651,97170941,101224513,106223633,114592329,119447773,125803266,130701879
6003,"Alpine, CA",177684,171175,169235,155386,146377,151310,151093,150002,151264,151998,165553,168411,177464,189555,194700,197160,197087,214895
6005,"Amador, CA",1342843,1515386,1541584,1602150,1593461,1690903,1644292,1570416,1486142,1453909,1443198,1372634,1425217,1468280,1514323,1557733,1589308,1651760
6007,"Butte, CA",6521503,7069092,7448987,7645121,7860522,8346498,8255625,7944690,7929761,7918928,7916467,7682299,8138843,7944356,8271641,8685754,9002731,9219915
6009,"Calaveras, CA",1058271,1140755,1170682,1167907,1237708,1339466,1280271,1220444,1174911,1238507,1260202,1160530,1165294,1200179,1249325,1351739,1452571,1440250
6011,"Colusa, CA",967544,914437,1051143,886309,912606,1017868,1085326,1388742,1653769,1410611,1442750,1319249,1589743,1383556,1693756,1579352,1472320,1673234
6013,"Contra Costa, CA",67545726,67049979,68380817,71439293,77022406,77478387,75714758,90850660,78773563,70300827,61288812,61245902,63234079,69414104,71028489,70594339,75495547,77463188
6015,"Del Norte, CA",708451,719733,746464,780672,793675,871256,887091,881953,834248,834211,850871,832732,834694,841234,869352,902897,905649,939846
6017,"El Dorado, CA",5105266,5571516,5688794,5992213,6124166,6592780,6453579,6279534,5916379,5998241,6095790,5919994,6143091,6417640,6601749,7043191,7419868,7653908
6019,"Fresno, CA",28226117,30796288,32877267,33959620,35484674,38213603,37155855,35838787,35907800,36039096,36440914,35320177,35683488,37433031,39100161,39839249,41597807,43436946
6021,"Glenn, CA",948244,952928,972207,987961,1037213,1023645,1204429,1234264,1337229,1217902,1162573,1114944,1242962,1199057,1234667,1354291,1318557,1495087
6023,"Humboldt, CA",4365131,4557790,4742175,4785722,4831427,5213308,5073665,5264386,4982954,5234039,5247831,5110816,5177142,5240856,5528777,5765056,5954256,6118687
6025,"Imperial, CA",5055805,6136678,5715208,5558696,6081784,6692936,6535511,7470507,7127839,7005345,7295927,6900001,7116779,7049259,7759415,8016694,8189014,8038068
6027,"Inyo, CA",979923,1114650,1079627,1102644,1081613,1153650,1129383,1124668,1101866,1111486,1098476,1095813,1095280,1100688,1123225,1184726,1195289,1205264
6029,"Kern, CA",27590939,30938819,31332311,34257908,36720929,42475263,46176363,44978620,47768725,45378119,44011785,47583866,46757878,47694683,48137003,49076083,50226164,49864234
6031,"Kings, CA",4365997,4644375,5118733,5387565,5658553,5482959,6195409,5638975,5174203,5233245,5864962,5351339,5233836,5848950,5487526,5377698,5481134,5648724
6033,"Lake, CA",1514181,1717102,1717225,1737576,1725344,1949507,1975681,1880978,1771815,1777991,1803086,1807263,1854696,1900416,1948505,2059415,2106437,2178663
6035,"Lassen, CA",965268,1019929,1051925,1050209,1071984,1172132,1194934,1273461,1175537,1203725,1275555,1236708,1212962,1252031,1298987,1346229,1340576,1358142
6037,"Los Angeles, CA",476894105,489907697,511543373,532118492,550158608,574282164,581245740,592301113,564543717,576055860,588098395,594533416,608064624,626602780,653885024,667706082,688661590,710893266
6039,"Madera, CA",3243485,3681996,3798938,4408988,4747781,5129794,5125657,4984791,4366634,5021701,5032240,5236840,5565418,6107927,5982371,6418227,6658105,7099931
6041,"Marin, CA",16442458,17481460,18035184,17330151,17270383,17400654,16892228,16772562,16257854,16509553,16890685,17253018,17706240,18482010,19089876,19648493,19983906,20896027
6043,"Mariposa, CA",579474,600789,608417,636071,662274,726650,715816,641234,644662,636416,702018,655234,655816,675365,689194,751702,796797,811272
6045,"Mendocino, CA",3036641,3172968,3196515,3100844,3131372,3399447,3361669,3314504,3228885,3360150,3271485,3165290,3213765,3238126,3334857,3386979,3444874,3552687
6047,"Merced, CA",5912179,6324466,6914648,7595529,7950618,8181274,9030257,8010339,7652533,7674491,7972289,7673815,8348701,8803254,8595504,8742254,9504388,9435667
6049,"Modoc, CA",358211,419270,396036,373640,411145,434912,421948,468379,490328,459481,432037,407024,396488,406792,433203,445488,426486,441800
6051,"Mono, CA",829454,918616,989652,960433,1070608,996290,918214,926094,908320,952087,964925,903930,911618,913688,907585,949362,1046210,1009386
6053,"Monterey, CA",20838574,22173648,22167796,20092312,20665055,22715449,21800127,21253990,22517123,21857216,20702380,21334753,21753987,22257344,24379259,24879466,25149109,25834713
6055,"Napa, CA",7235711,7597311,7656445,7554793,7970287,8233691,8418260,8278835,7998259,7826910,7782574,8125419,8365757,8889520,9214016,9336207,9506546,9999759
6057,"Nevada, CA",3153499,3376323,3438517,3459591,3609647,3819201,3846886,3729340,3634498,3820722,3834975,3767125,3795642,3856693,3942943,4029754,4053373,4170409
6059,"Orange, CA",164132650,169014300,181535433,191315698,201782572,201696814,199424036,192733087,180429209,185793339,185652039,193548218,197019387,200666095,208517447,212281069,223791535,230145536
6061,"Placer, CA",11966865,12782703,13984774,14958501,15813358,15949146,15486686,15067041,14710131,14967723,15144927,15662052,16453755,17248647,18891434,19854262,21027562,22021571
6063,"Plumas, CA",879682,975342,1073146,1048714,1022765,1179415,1030304,987144,947814,1006408,1060082,948114,990844,948235,937022,1012209,1109769,1052152
6065,"Riverside, CA",46656432,49831599,53871157,58507088,62729096,66869384,67147236,64238978,60155709,60915832,62851809,63086241,66143772,68490936,72375487,74405465,77102154,79775504
6067,"Sacramento, CA",61044756,62955994,66471242,68858745,72924146,75035275,75392406,75015743,71740072,69845625,70611222,71078822,73457810,75735305,78935508,79773093,82506601,85235147
6069,"San Benito, CA",1611766,1697908,1836630,1848995,1861111,2089729,2013997,1870022,1872923,1842300,1831598,1871963,1996611,2069960,2275993,2385697,2482964,2495845
6071,"San Bernardino, CA",53931466,56649373,60723392,65409832,69328676,73443145,74611819,72524452,67238489,67298275,68860296,69510597,71146463,74102941,77495694,79698867,82478302,85114555
6073,"San Diego, CA",143669032,150292785,158817654,168150774,176992285,180596242,183049151,180820962,172369215,174052646,177867461,180338029,187845995,193675144,200564607,203882502,210693896,219361505
6075,"San Francisco, CA",91647131,87398282,86483111,86704588,91859756,92343334,94488914,94078040,94144742,96703883,102618716,111944064,116216892,124645001,133969619,142435855,151359380,162541244
6077,"San Joaquin, CA",20555381,21603869,22636774,23828111,25174856,25481587,25232441,24428248,23784839,23232499,23138708,23479293,24356771,25545900,26817792,26805456,28027041,29257580
6079,"San Luis Obispo, CA",10845071,12108449,12459798,12615135,13050808,13701085,13692089,12836385,12536294,13097558,13365179,13717226,14275134,14481207,15388320,15865142,16138584,16536404
6081,"San Mateo, CA",53159696,50887642,52141907,54096249,55533335,58995640,60629890,60526165,60973484,61734139,63811853,76980869,79352142,82075979,86010720,91287140,99816105,104986153
6083,"Santa Barbara, CA",17970393,18817978,19675733,20508784,21537250,22387140,22828218,22764807,22922931,22583327,22800501,23238831,23808910,24497034,26252102,26107316,26861059,27855958
6085,"Santa Clara, CA",116251075,111226080,117938321,123329418,131566824,140959095,153507952,161830813,158587174,172556268,185601797,192295722,211513358,229227568,251750330,268421986,287235403,316525538
6087,"Santa Cruz, CA",10889651,10907948,11095657,11001126,11036748,11524722,11488184,11346179,11449201,12268336,12101713,11919564,12344148,12751228,13166978,13370887,13520021,13765700
6089,"Shasta, CA",6068052,6804736,7046587,6990438,6894772,7498449,7333018,6929801,6589113,6778074,6933939,6664456,6731345,6809336,7010541,7289876,7635618,7655080
6091,"Sierra, CA",204998,194466,189162,173094,166860,172649,167705,162727,158855,159694,156524,156760,161506,171438,174241,186168,191322,215033
6093,"Siskiyou, CA",1421077,1591097,1519091,1522012,1514800,1681935,1633721,1700451,1525571,1487472,1642915,1613786,1572066,1651714,1724683,1802970,1811500,1776081
6095,"Solano, CA",14661173,15046169,16287826,16612820,17404693,17684975,17899555,19069805,18277074,18387013,17671852,19232849,20296438,20739923,21145851,22142123,22841474,23303994
6097,"Sonoma, CA",20599198,21552753,21540339,21651148,22082939,22996395,23281550,22766428,21753569,22175649,22635948,22862195,23601425,24612974,25854007,26617535,27421167,28565621
6099,"Stanislaus, CA",15649404,16352752,17059459,18240647,18800861,19796400,19383730,18826250,18347204,18274699,18310067,18174763,18685147,20335985,21248796,21075833,21993425,23160773
6101,"Sutter, CA",2509602,3033720,3046282,3104764,3010786,3307934,3409218,3665675,3852617,3570022,3268474,3093165,3231980,3316357,3289404,3252117,3326349,3486115
6103,"Tehama, CA",1467612,1569409,1613930,1715033,1802190,1858446,1860273,1725287,1649498,1691665,1669064,1662213,1721296,1891256,1917492,2037676,2100567,2210392
6105,"Trinity, CA",403626,433671,451479,435231,406749,467321,450899,433021,399692,424768,449050,438593,456158,444206,451395,473471,492954,506794
6107,"Tulare, CA",11328614,10667495,11359893,12626920,13999644,13879159,15250944,14428936,13112650,14190018,14721728,13982531,15104667,16983835,16739950,17147139,17773212,18415098
6109,"Tuolumne, CA",1823072,2145711,2183164,2216556,2310083,2519394,2408048,2277325,2199373,2278153,2421613,2124067,2135509,2139032,2226912,2425612,2556252,2430940
6111,"Ventura, CA",36062695,37125532,39332404,42911021,44545459,49001774,51309542,47435707,47246083,47693529,45792602,45787564,47973240,48844368,50480790,51798309,52776068,53439240
6113,"Yolo, CA",9286970,9501751,9928724,10427312,10536695,10846913,11346676,11419430,10826015,10513632,10823778,10933122,11460000,11996176,12532441,12952543,13350147,13751632
6115,"Yuba, CA",2153733,2309973,2452663,2388945,2418983,2630437,2606456,2611499,2645520,2624836,2766374,2702116,2805254,2771471,2753556,2872113,2985566,3020233
8001,"Adams, CO*",14209203,14497302,14935734,15565088,15930058,16468813,16808994,18968918,18384648,18284799,18379281,18583034,19084472,20324722,21039417,21995795,22938605,23933937
8003,"Alamosa, CO",543602,660435,544146,562745,587201,598056,601932,621638,641840,614762,637660,614267,600333,600714,662337,659375,654314,671553
8005,"Arapahoe, CO",35243772,34882010,34485309,33039470,33634428,34326253,35056307,33035831,31566948,32351649,33490827,34093393,36272073,38302465,39956471,41013746,42654549,44037874
8007,"Archuleta, CO",382428,384282,375285,355126,388464,392951,398213,405352,403264,403415,399376,419589,424356,440306,464385,481176,479089,482935
8009,"Baca, CO",186174,132739,186263,178952,199075,160620,192132,180791,267281,227075,212165,145896,175999,133594,118407,121877,127452,137473
8011,"Bent, CO",166722,136812,158673,157589,154238,161363,168498,178452,190868,181098,186608,164357,171723,167051,172963,181238,163672,165660
8013,"Boulder, CO*",17964928,16741531,16905361,17506618,17975234,18560976,19581301,20283744,20034850,20453633,20369551,20432621,20865085,21597092,22669578,23423069,24607654,25319458
8014,"Broomfield, CO*",(NA),3034185,3231052,3593198,3751683,4165857,4647525,4759745,5273239,6006842,6486965,6984737,7233944,7053166,7595628,7596604,8366371,8050690
8015,"Chaffee, CO",489681,506506,499626,489124,497943,517261,517990,542727,548611,547545,550462,556676,566759,585605,606033,634208,662174,692114
8017,"Cheyenne, CO",197702,164816,220868,207608,220634,209932,228400,201653,275200,279212,249932,221785,239873,223024,217923,230128,251808,235536
8019,"Clear Creek, CO",430974,458728,503325,511930,641109,590424,622830,650182,638742,611362,606532,518277,576577,607080,639648,494493,509932,500533
8021,"Conejos, CO",141731,141985,154502,153468,152193,150603,150196,161171,190812,160318,183995,173656,189206,190670,215666,216947,222447,244248
8023,"Costilla, CO",89539,116055,82487,81262,84088,83050,87966,86639,96577,86912,102969,88851,96042,98935,107006,96329,104746,107662
8025,"Crowley, CO",173962,139862,125428,143520,169882,170222,139230,125658,104402,108883,100446,127998,128166,131090,168503,182013,153741,126638
8027,"Custer, CO",105742,109611,109828,108510,96701,103204,108306,113955,119231,120358,119607,118117,122440,128004,140388,126686,125904,127789
8029,"Delta, CO",809063,817785,820567,796625,814669,883763,1002393,918499,813391,796184,873857,897094,864211,821156,791826,756267,750050,785652
8031,"Denver, CO",56333969,52974693,52627736,52745083,55046778,54059061,56102610,54582887,52505627,52411746,53140758,54750675,57610110,60332265,64116859,64925150,67039713,70054379
8033,"Dolores, CO",36670,39417,37252,36415,40105,42740,46448,134364,220502,172483,154468,102828,115344,220030,216453,191724,188029,156585
8035,"Douglas, CO",6143551,6541610,7107800,7838460,8755150,9252349,10456298,10735999,10812065,11008499,11381305,12582070,12808827,13494310,14173343,14332960,15226588,15743268
8037,"Eagle, CO",3128551,3111910,3096226,3135202,3415721,3365314,3685090,3484000,2944536,2730961,2655963,2569140,2826452,2990311,3136360,3216484,3308719,3375460
8039,"Elbert, CO",364971,387029,379958,368659,357892,375165,361364,366831,367961,361430,362491,370606,398820,397288,408333,423323,451766,484094
8041,"El Paso, CO",23513723,23695552,24003594,24465945,25628582,26197776,26869196,27045619,27087671,28041400,28680179,28776560,29118575,29467826,30201637,30907788,32265733,33349174
8043,"Fremont, CO",1212015,1195063,1192786,1182409,1207783,1222732,1222842,1261962,1244756,1228271,1248891,1231277,1195953,1202543,1248334,1269874,1295616,1325142
8045,"Garfield, CO",2127584,2228723,2381806,2534563,3060769,3737556,3970941,4510468,4586308,4198961,3958501,3816191,3841346,4148049,4230409,4246153,4301192,4243642
8047,"Gilpin, CO",562207,602897,552062,548257,585307,564534,544042,529298,534641,635406,586556,537548,526928,501865,505564,503282,552434,525142
8049,"Grand, CO",633056,626639,608588,662409,673787,677094,682864,673264,633640,624448,621429,606255,620328,632620,653776,661941,685071,714703
8051,"Gunnison, CO",1008856,1026121,1116110,1093761,1196739,1170455,1226455,1256089,1262087,1161321,1125293,1108495,952371,940259,923743,943497,1012690,1028922
8053,"Hinsdale, CO",35779,36751,36031,35986,36240,38832,39801,43676,43496,46278,47171,47290,46740,47608,48200,47982,52284,52699
8055,"Huerfano, CO",244567,248084,248358,251654,247654,264459,254117,276145,296630,261032,229511,207675,215453,231300,233778,246665,271378,273895
8057,"Jackson, CO",51719,55498,57012,59321,70062,83940,79716,68256,80970,78839,82592,67984,70519,78749,89185,93650,98742,118656
8059,"Jefferson, CO*",23465301,23396977,23031028,22431977,22913061,22961802,23429198,24089342,23403583,24002698,24029939,24116713,24390030,25177789,26075796,27600781,28434307,29445620
8061,"Kiowa, CO",104900,66572,95006,73785,79004,64489,110239,74057,89556,100186,94753,93751,98949,89237,84548,83008,90628,73798
8063,"Kit Carson, CO",330723,286773,390841,357760,393591,363167,429486,438659,507412,521130,437716,392480,362369,343626,318197,325292,331713,391520
8065,"Lake, CO",172409,174128,175412,171341,166863,180966,183292,190566,186364,186846,206078,278563,278772,294343,277307,266524,296883,309433
8067,"La Plata, CO",2691594,2954340,3307925,3482955,3787284,3764916,3516500,3581989,3786187,3501346,3253812,3162531,3437019,3650411,3499160,3674622,3650188,3515882
8069,"Larimer, CO",10335151,10994873,11079521,11237454,11475205,11891301,12200283,12522000,12377818,12632341,12807724,13104708,13582127,14114143,14784676,15358832,16121584,16793330
